"옹진군","총인구수 (명)",20455,441,498,528,574,1427,1295,921,968,1118,1291,1483,2122,2304,1720,1398,973,717,424,177,62,14
"옹진군","남자인구수 (명)",11641,228,254,264,329,1068,923,593,574,687,828,891,1181,1255,919,721,452,284,136,38,12,4
"옹진군","여자인구수 (명)",8814,213,244,264,245,359,372,328,394,431,463,592,941,1049,801,677,521,433,288,139,50,10
"동구","총인구수 (명)",102897,3327,3846,3295,4029,7346,7490,6295,7121,6712,7288,7785,7880,8287,6486,5652,4644,3195,1500,526,126,67
"동구","남자인구수 (명)",50810,1721,1990,1704,2109,3806,3779,3224,3776,3574,3731,3911,3798,4021,2960,2472,2072,1398,563,157,28,16
"동구","여자인구수 (명)",52087,1606,1856,1591,1920,3540,3711,3071,3345,3138,3557,3874,4082,4266,3526,3180,2572,1797,937,369,98,51
"서구","총인구수 (명)",296576,8721,13054,14547,17020,22965,22383,16683,20002,22489,26275,26630,22880,20456,13900,11109,8162,5339,2672,979,234,76
"서구","남자인구수 (명)",145374,4512,6810,7617,8974,11832,11426,8629,9919,10859,12634,13113,11157,9663,6487,5034,3543,2050,835,239,31,10
"서구","여자인구수 (명)",151202,4209,6244,6930,8046,11133,10957,8054,10083,11630,13641,13517,11723,10793,7413,6075,4619,3289,1837,740,203,66
"남구","총인구수 (명)",214579,6588,10695,11219,11557,14444,13537,10735,14780,16495,17572,16949,16060,16233,11839,10001,7425,4822,2412,908,212,96
"남구","남자인구수 (명)",103257,3399,5457,5611,5783,7424,6982,5465,7193,8138,8650,8136,7477,7461,5398,4488,3304,1885,747,200,46,13
"남구","여자인구수 (명)",111322,3189,5238,5608,5774,7020,6555,5270,7587,8357,8922,8813,8583,8772,6441,5513,4121,2937,1665,708,166,83
"북구","총인구수 (명)",430431,14182,19367,20089,22882,31242,31262,25262,30287,31640,35762,37004,34832,31791,21546,17018,12396,8001,4031,1412,306,119
"북구","남자인구수 (명)",213611,7165,9970,10604,12044,16364,16572,13069,15778,15955,17833,18224,16875,15263,10135,7847,5322,3038,1200,298,44,11
"북구","여자인구수 (명)",216820,7017,9397,9485,10838,14878,14690,12193,14509,15685,17929,18780,17957,16528,11411,9171,7074,4963,2831,1114,262,108
"광산구","총인구수 (명)",405579,15952,23960,25956,26550,31100,27606,23157,31545,36615,40019,36015,27787,20862,12384,9790,7344,5084,2615,962,210,66
"광산구","남자인구수 (명)",204296,8093,12370,13285,13727,16456,14694,11913,15903,18016,20155,18475,14694,10709,5954,4411,2941,1625,654,183,33,5
"광산구","여자인구수 (명)",201283,7859,11590,12671,12823,14644,12912,11244,15642,18599,19864,17540,13093,10153,6430,5379,4403,3459,1961,779,177,61
"동구","총인구수 (명)",223021,6227,8783,9383,10518,15870,14316,11557,14295,15796,18284,18462,18274,18723,13841,10601,8549,5622,2693,920,209,98
"동구","남자인구수 (명)",112416,3229,4496,4881,5444,8134,7809,6465,7527,8197,9713,9571,9268,9148,6638,4846,3750,2106,882,231,53,28
"동구","여자인구수 (명)",110605,2998,4287,4502,5074,7736,6507,5092,6768,7599,8571,8891,9006,9575,7203,5755,4799,3516,1811,689,156,70
"중구","총인구수 (명)",235550,6031,9143,10236,11751,15329,15611,12045,14046,16989,19916,20471,19223,19058,14545,11644,8944,6146,3068,1026,243,85
"중구","남자인구수 (명)",116233,3066,4697,5218,6114,7845,8003,6335,7095,8593,10136,10412,9634,9248,6763,5363,3906,2437,1038,260,49,21
"중구","여자인구수 (명)",119317,2965,4446,5018,5637,7484,7608,5710,6951,8396,9780,10059,9589,9810,7782,6281,5038,3709,2030,766,194,64
"서구","총인구수 (명)",477880,15788,22304,23679,26014,35325,38765,31272,34627,36681,41844,41070,36661,32823,21932,15150,10877,7332,3972,1360,312,92
"서구","남자인구수 (명)",235112,8141,11520,12148,13506,17737,20003,16288,17395,17761,20218,19885,17751,15783,10563,7200,4762,2834,1213,329,57,18
"서구","여자인구수 (명)",242768,7647,10784,11531,12508,17588,18762,14984,17232,18920,21626,21185,18910,17040,11369,7950,6115,4498,2759,1031,255,74
"유성구","총인구수 (명)",351047,15018,19928,19079,19076,24727,28017,26512,29557,29397,31048,29032,25042,20960,12651,7798,5655,4074,2337,890,192,57
"유성구","남자인구수 (명)",177240,7772,10208,9778,9974,12854,15460,14245,14911,14434,15303,14528,12468,10406,6317,3802,2413,1470,639,204,42,12
"유성구","여자인구수 (명)",173807,7246,9720,9301,9102,11873,12557,12267,14646,14963,15745,14504,12574,10554,6334,3996,3242,2604,1698,686,150,45
"대덕구","총인구수 (명)",176384,4620,6687,7543,9157,12550,11978,9526,10651,11944,15317,17398,16288,14856,9764,6768,5334,3502,1773,577,112,39
"대덕구","남자인구수 (명)",89698,2251,3442,3961,4753,6839,6737,5352,5680,6118,7765,8869,8252,7457,4737,3199,2268,1326,540,127,15,10
"대덕구","여자인구수 (명)",86686,2369,3245,3582,4404,5711,5241,4174,4971,5826,7552,8529,8036,7399,5027,3569,3066,2176,1233,450,97,29
"중구","총인구수 (명)",217595,6690,9948,9838,10280,13001,13815,11717,14654,16186,18072,20628,20775,18760,13096,8479,5803,3573,1590,514,116,60
"중구","남자인구수 (명)",110201,3449,5130,5211,5527,7268,7677,6307,7516,8422,9063,10110,10506,9214,6297,4046,2530,1346,459,99,11,13
"중구","여자인구수 (명)",107394,3241,4818,4627,4753,5733,6138,5410,7138,7764,9009,10518,10269,9546,6799,4433,3273,2227,1131,415,105,47
"남구","총인구수 (명)",320064,9967,13910,14334,16226,22101,23646,19970,22210,23474,28179,31950,29868,25056,16346,10156,6315,3839,1805,553,125,34
"남구","남자인구수 (명)",163198,5119,7176,7457,8713,12178,13323,10938,11529,11796,13377,15802,15275,12472,8107,5014,2842,1434,513,105,20,8
"남구","여자인구수 (명)",156866,4848,6734,6877,7513,9923,10323,9032,10681,11678,14802,16148,14593,12584,8239,5142,3473,2405,1292,448,105,26
"동구","총인구수 (명)",156806,6078,8811,8243,7368,8579,9146,9461,13581,13542,12448,12450,13252,13892,8817,5304,2973,1661,806,283,84,27
"동구","남자인구수 (명)",81999,3089,4529,4341,3899,4760,5252,5339,7349,7379,6757,6312,6434,6950,4521,2810,1410,613,199,42,9,5
"동구","여자인구수 (명)",74807,2989,4282,3902,3469,3819,3894,4122,6232,6163,5691,6138,6818,6942,4296,2494,1563,1048,607,241,75,22
"북구","총인구수 (명)",219014,11133,14163,12668,10991,13459,14310,14854,19410,20118,18472,20314,18394,12703,7147,4417,2980,1980,1042,342,97,20
"북구","남자인구수 (명)",113392,5691,7298,6466,5867,7674,8003,7981,9862,10503,9245,9993,9999,6749,3664,2127,1315,634,251,50,16,4
"북구","여자인구수 (명)",105622,5442,6865,6202,5124,5785,6307,6873,9548,9615,9227,10321,8395,5954,3483,2290,1665,1346,791,292,81,16
"울주군","총인구수 (명)",222538,7467,10339,10894,11578,13608,12904,11396,14452,16863,20454,21609,20281,17710,11820,7942,5799,4111,2305,792,180,34
"울주군","남자인구수 (명)",114918,3842,5296,5611,6082,7692,7373,6189,7555,8749,10353,11290,10889,9285,5991,4021,2460,1444,610,155,26,5
"울주군","여자인구수 (명)",107620,3625,5043,5283,5496,5916,5531,5207,6897,8114,10101,10319,9392,8425,5829,3921,3339,2667,1695,637,154,29
"세종특별자치시","총인구수 (명)",355831,20901,26382,24319,18358,17056,20397,26014,35478,36398,32433,24767,20438,18009,12130,8276,6116,4429,2680,994,206,50
"세종특별자치시","남자인구수 (명)",177568,10638,13550,12249,9170,8931,10119,12727,17277,18085,17103,12966,10528,9001,5934,3989,2613,1644,771,222,41,10
"세종특별자치시","여자인구수 (명)",178263,10263,12832,12070,9188,8125,10278,13287,18201,18313,15330,11801,9910,9008,6196,4287,3503,2785,1909,772,165,40
"북부출장소","총인구수 (명)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"북부출장소","남자인구수 (명)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"북부출장소","여자인구수 (명)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"수원시","총인구수 (명)",1186078,41118,55996,57373,60956,85645,100960,84758,93829,97545,105292,103675,92821,74174,46122,32348,24227,16447,8506,3176,794,316
"수원시","남자인구수 (명)",597076,21194,28901,29655,31584,44364,53948,44811,47900,49440,52802,51084,46964,37380,22090,14974,10266,6142,2579,745,169,84
"수원시","여자인구수 (명)",589002,19924,27095,27718,29372,41281,47012,39947,45929,48105,52490,52591,45857,36794,24032,17374,13961,10305,5927,2431,625,232
"장안구","총인구수 (명)",273661,7115,11226,13372,15279,22218,21781,15301,17366,20313,25000,26128,23138,18767,11972,8827,6976,4918,2608,1028,239,89
"장안구","남자인구수 (명)",137807,3613,5858,6919,8022,12003,12076,8256,8787,10058,12374,12876,11778,9428,5746,4039,2934,1894,810,256,59,21
"장안구","여자인구수 (명)",135854,3502,5368,6453,7257,10215,9705,7045,8579,10255,12626,13252,11360,9339,6226,4788,4042,3024,1798,772,180,68
"권선구","총인구수 (명)",368645,14355,18157,16481,16998,24430,30073,26707,31456,30593,31092,31755,30336,24805,15171,10223,7253,4953,2549,935,228,95
"권선구","남자인구수 (명)",186050,7451,9311,8500,8907,12594,15844,13982,16381,16034,15881,15352,15219,12380,7354,4817,3169,1833,755,216,42,28
"권선구","여자인구수 (명)",182595,6904,8846,7981,8091,11836,14229,12725,15075,14559,15211,16403,15117,12425,7817,5406,4084,3120,1794,719,186,67
"팔달구","총인구수 (명)",174930,4119,5364,6155,7685,12530,16450,12589,12110,12474,14851,15554,14991,13221,9229,6706,5195,3323,1570,551,169,94
"팔달구","남자인구수 (명)",88180,2051,2756,3195,3895,6244,8846,6943,6434,6490,7654,7891,7604,6594,4343,3049,2229,1256,504,135,41,26
"팔달구","여자인구수 (명)",86750,2068,2608,2960,3790,6286,7604,5646,5676,5984,7197,7663,7387,6627,4886,3657,2966,2067,1066,416,128,68
"영통구","총인구수 (명)",368842,15529,21249,21365,20994,26467,32656,30161,32897,34165,34349,30238,24356,17381,9750,6592,4803,3253,1779,662,158,38
"영통구","남자인구수 (명)",185039,8079,10976,11041,10760,13523,17182,15630,16298,16858,16893,14965,12363,8978,4647,3069,1934,1159,510,138,27,9
"영통구","여자인구수 (명)",183803,7450,10273,10324,10234,12944,15474,14531,16599,17307,17456,15273,11993,8403,5103,3523,2869,2094,1269,524,131,29
"성남시","총인구수 (명)",940064,28891,39944,42442,45397,59563,72715,65513,71495,74190,82975,81189,74603,67926,45691,33376,24572,16429,8490,3300,868,495
"성남시","남자인구수 (명)",465407,14666,20583,21706,23289,30147,37688,33626,35972,36487,41016,40833,36941,33656,21996,15436,10955,6548,2681,858,189,134
"성남시","여자인구수 (명)",474657,14225,19361,20736,22108,29416,35027,31887,35523,37703,41959,40356,37662,34270,23695,17940,13617,9881,5809,2442,679,361
"수정구","총인구수 (명)",241701,7363,8506,8245,9320,15593,19642,17092,18879,18140,19511,20557,20690,19723,13759,10047,7122,4334,2002,749,215,212
"수정구","남자인구수 (명)",122204,3719,4286,4201,4785,7979,10578,9185,10023,9625,10249,10487,10460,9677,6572,4669,3124,1692,596,186,48,63
"수정구","여자인구수 (명)",119497,3644,4220,4044,4535,7614,9064,7907,8856,8515,9262,10070,10230,10046,7187,5378,3998,2642,1406,563,167,149
"중원구","총인구수 (명)",216131,5942,7318,7716,8871,13357,17895,15136,15987,15485,17423,18977,19266,18375,12339,8897,6409,3900,1780,670,201,187
"중원구","남자인구수 (명)",109444,3030,3785,3989,4596,6698,9498,8196,8537,8160,9149,9716,9567,9309,5943,4203,2830,1508,508,123,48,51
"중원구","여자인구수 (명)",106687,2912,3533,3727,4275,6659,8397,6940,7450,7325,8274,9261,9699,9066,6396,4694,3579,2392,1272,547,153,136
"분당구","총인구수 (명)",482232,15586,24120,26481,27206,30613,35178,33285,36629,40565,46041,41655,34647,29828,19593,14432,11041,8195,4708,1881,452,96
"분당구","남자인구수 (명)",233759,7917,12512,13516,13908,15470,17612,16245,17412,18702,21618,20630,16914,14670,9481,6564,5001,3348,1577,549,93,20
"분당구","여자인구수 (명)",248473,7669,11608,12965,13298,15143,17566,17040,19217,21863,24423,21025,17733,15158,10112,7868,6040,4847,3131,1332,359,76
"의정부시","총인구수 (명)",461710,14656,19797,20101,22438,31098,33473,27286,32861,34272,40522,41440,38947,34450,22834,17359,13954,9583,4519,1542,345,233
"의정부시","남자인구수 (명)",227342,7632,10187,10394,11531,15759,17067,13853,16841,17396,20086,20243,19266,16933,10680,7801,5951,3739,1483,377,72,51
"의정부시","여자인구수 (명)",234368,7024,9610,9707,10907,15339,16406,13433,16020,16876,20436,21197,19681,17517,12154,9558,8003,5844,3036,1165,273,182
"안양시","총인구수 (명)",550027,16999,22295,24669,27688,36947,40807,36958,39395,40282,47524,49648,47865,43369,27476,18358,13287,9171,4953,1747,410,179
"안양시","남자인구수 (명)",271936,8649,11349,12834,14299,19153,21249,19089,20119,19817,23175,24014,23303,21319,13674,8800,5688,3402,1445,418,88,52
"안양시","여자인구수 (명)",278091,8350,10946,11835,13389,17794,19558,17869,19276,20465,24349,25634,24562,22050,13802,9558,7599,5769,3508,1329,322,127
"만안구","총인구수 (명)",239413,7189,8371,8559,10300,15918,18584,16078,16876,16435,18749,21340,22045,20789,13689,9467,6991,4606,2363,769,209,86
"만안구","남자인구수 (명)",119864,3612,4271,4488,5347,8250,9816,8448,8948,8548,9447,10318,10966,10238,6774,4625,3043,1750,734,164,48,29
"만안구","여자인구수 (명)",119549,3577,4100,4071,4953,7668,8768,7630,7928,7887,9302,11022,11079,10551,6915,4842,3948,2856,1629,605,161,57
"동안구","총인구수 (명)",310614,9810,13924,16110,17388,21029,22223,20880,22519,23847,28775,28308,25820,22580,13787,8891,6296,4565,2590,978,201,93
"동안구","남자인구수 (명)",152072,5037,7078,8346,8952,10903,11433,10641,11171,11269,13728,13696,12337,11081,6900,4175,2645,1652,711,254,40,23
"동안구","여자인구수 (명)",158542,4773,6846,7764,8436,10126,10790,10239,11348,12578,15047,14612,13483,11499,6887,4716,3651,2913,1879,724,161,70
"부천시","총인구수 (명)",818383,24837,32387,33516,37060,54014,63394,54637,61397,60959,68192,72701,74895,68442,42172,27532,19106,12925,6875,2501,591,250
"부천시","남자인구수 (명)",406023,12808,16573,17216,19018,27674,32903,27997,31620,30895,34135,35101,36579,33800,20795,13252,8249,4652,1987,587,120,62
"부천시","여자인구수 (명)",412360,12029,15814,16300,18042,26340,30491,26640,29777,30064,34057,37600,38316,34642,21377,14280,10857,8273,4888,1914,471,188
"광명시","총인구수 (명)",298599,9623,13660,14855,15726,18690,19566,18687,22521,24155,27444,25806,23871,22312,15180,10307,7476,4852,2580,912,233,143
"광명시","남자인구수 (명)",147278,4919,7019,7532,8186,9701,10317,9511,11263,11958,13588,12834,11898,10522,7279,4836,3162,1770,692,208,47,36
"광명시","여자인구수 (명)",151321,4704,6641,7323,7540,8989,9249,9176,11258,12197,13856,12972,11973,11790,7901,5471,4314,3082,1888,704,186,107
"평택시","총인구수 (명)",537307,21672,27481,27000,26214,33625,39805,36969,43728,45350,48450,46075,40838,33614,21595,15775,12779,9445,4651,1587,421,233
"평택시","남자인구수 (명)",277617,10977,14055,13900,13550,17974,22294,20455,23393,24241,25645,24154,21530,17126,10298,7198,5263,3551,1438,389,113,73
"평택시","여자인구수 (명)",259690,10695,13426,13100,12664,15651,17511,16514,20335,21109,22805,21921,19308,16488,11297,8577,7516,5894,3213,1198,308,160
"동두천시","총인구수 (명)",94353,2488,3810,4258,4346,5614,5689,4566,5649,6391,7943,8346,8135,7721,5504,4656,4143,3052,1335,503,119,85
"동두천시","남자인구수 (명)",47038,1285,1977,2122,2219,3011,3131,2415,2859,3308,4102,4459,4212,3876,2589,2014,1651,1164,449,142,33,20
"동두천시","여자인구수 (명)",47315,1203,1833,2136,2127,2603,2558,2151,2790,3083,3841,3887,3923,3845,2915,2642,2492,1888,886,361,86,65
"안산시","총인구수 (명)",654915,19064,25568,28836,35209,51269,55218,41903,43840,47837,60522,66718,61053,46258,25213,16847,12933,9397,4996,1695,407,132
"안산시","남자인구수 (명)",335804,9738,12980,14876,18117,26896,29770,23166,23580,24839,30481,33308,32066,24610,12823,7971,5328,3339,1436,363,85,32
"안산시","여자인구수 (명)",319111,9326,12588,13960,17092,24373,25448,18737,20260,22998,30041,33410,28987,21648,12390,8876,7605,6058,3560,1332,322,100
"상록구","총인구수 (명)",351888,9781,13915,15335,18957,28253,29898,21424,22888,25485,32594,36380,32680,24485,13459,9275,7529,5408,2850,982,241,69
"상록구","남자인구수 (명)",179452,4953,7060,7846,9709,14822,16179,11796,12241,13191,16291,18077,17193,12938,6735,4329,3054,1906,847,221,48,16
"상록구","여자인구수 (명)",172436,4828,6855,7489,9248,13431,13719,9628,10647,12294,16303,18303,15487,11547,6724,4946,4475,3502,2003,761,193,53
"단원구","총인구수 (명)",303027,9283,11653,13501,16252,23016,25320,20479,20952,22352,27928,30338,28373,21773,11754,7572,5404,3989,2146,713,166,63
"단원구","남자인구수 (명)",156352,4785,5920,7030,8408,12074,13591,11370,11339,11648,14190,15231,14873,11672,6088,3642,2274,1433,589,142,37,16
"단원구","여자인구수 (명)",146675,4498,5733,6471,7844,10942,11729,9109,9613,10704,13738,15107,13500,10101,5666,3930,3130,2556,1557,571,129,47
"고양시","총인구수 (명)",1079216,34478,47644,50063,54945,72571,78354,66256,76525,82392,100008,101615,92889,75766,45558,33550,28385,21829,11223,3955,877,333
"고양시","남자인구수 (명)",528480,17500,24392,25636,28183,37382,39913,32911,37915,40102,48179,49551,46233,38522,22320,14818,11642,8237,3724,997,230,93
"고양시","여자인구수 (명)",550736,16978,23252,24427,26762,35189,38441,33345,38610,42290,51829,52064,46656,37244,23238,18732,16743,13592,7499,2958,647,240
"덕양구","총인구수 (명)",476962,16966,21616,20282,21231,29396,33483,31056,36844,37099,41655,42238,40511,34652,22234,16634,13783,10122,4869,1693,384,214
"덕양구","남자인구수 (명)",235773,8617,11071,10356,10874,15254,17256,15593,18688,18699,20809,20864,20295,17452,10767,7430,5688,3880,1604,413,103,60
"덕양구","여자인구수 (명)",241189,8349,10545,9926,10357,14142,16227,15463,18156,18400,20846,21374,20216,17200,11467,9204,8095,6242,3265,1280,281,154
"일산동구","총인구수 (명)",299716,8461,12399,13827,15798,21367,23659,18418,20013,22637,28650,29375,26400,20952,11873,8480,7147,5635,3157,1137,269,62
"일산동구","남자인구수 (명)",145874,4307,6349,7172,8133,10811,11899,9033,9727,10786,13501,14206,13103,10681,5939,3741,2963,2122,1025,284,71,21
"일산동구","여자인구수 (명)",153842,4154,6050,6655,7665,10556,11760,9385,10286,11851,15149,15169,13297,10271,5934,4739,4184,3513,2132,853,198,41
"일산서구","총인구수 (명)",302538,9051,13629,15954,17916,21808,21212,16782,19668,22656,29703,30002,25978,20162,11451,8436,7455,6072,3197,1125,224,57
"일산서구","남자인구수 (명)",146833,4576,6972,8108,9176,11317,10758,8285,9500,10617,13869,14481,12835,10389,5614,3647,2991,2235,1095,300,56,12
"일산서구","여자인구수 (명)",155705,4475,6657,7846,8740,10491,10454,8497,10168,12039,15834,15521,13143,9773,5837,4789,4464,3837,2102,825,168,45
"과천시","총인구수 (명)",63231,2245,2930,2957,3362,4301,4431,4186,4601,4359,5167,5694,5399,4605,2919,2104,1618,1208,709,300,83,53
"과천시","남자인구수 (명)",31068,1210,1490,1528,1739,2280,2317,2147,2293,2125,2469,2663,2723,2224,1437,959,682,465,222,70,15,10
"과천시","여자인구수 (명)",32163,1035,1440,1429,1623,2021,2114,2039,2308,2234,2698,3031,2676,2381,1482,1145,936,743,487,230,68,43
"구리시","총인구수 (명)",197454,6446,8753,8716,9435,13162,14119,11764,14608,15518,17327,18328,17444,14872,9551,6697,5047,3307,1582,563,133,82
"구리시","남자인구수 (명)",97939,3319,4533,4517,4849,6708,7268,5915,7354,7875,8507,8815,8782,7521,4711,3070,2180,1296,510,144,38,27
"구리시","여자인구수 (명)",99515,3127,4220,4199,4586,6454,6851,5849,7254,7643,8820,9513,8662,7351,4840,3627,2867,2011,1072,419,95,55
"남양주시","총인구수 (명)",713321,26074,38852,39593,37675,43482,41541,36476,52996,62648,67524,61971,55050,48902,34282,25306,19490,12589,5981,2139,527,223
"남양주시","남자인구수 (명)",355197,13522,19837,20350,19371,22716,21639,18244,25859,31000,34318,31552,28217,24176,16327,11747,8702,5019,1935,496,111,59
"남양주시","여자인구수 (명)",358124,12552,19015,19243,18304,20766,19902,18232,27137,31648,33206,30419,26833,24726,17955,13559,10788,7570,4046,1643,416,164
"오산시","총인구수 (명)",229725,9835,13949,13083,11790,14209,17112,16711,22262,22265,20972,18161,15105,12211,7732,5493,4286,2729,1269,414,95,42
"오산시","남자인구수 (명)",118785,4973,7132,6682,6000,7395,9533,9139,11928,11880,11033,9524,7826,6100,3739,2541,1780,1044,422,77,25,12
"오산시","여자인구수 (명)",110940,4862,6817,6401,5790,6814,7579,7572,10334,10385,9939,8637,7279,6111,3993,2952,2506,1685,847,337,70,30
"시흥시","총인구수 (명)",500895,21464,26853,25285,24862,33235,36345,34120,43326,44466,46194,46673,40951,30339,16894,11087,8430,5996,2922,1106,251,96
"시흥시","남자인구수 (명)",261730,10824,13782,12813,12939,17706,20124,18362,23078,24175,24577,24197,22046,16361,8724,5274,3557,2077,817,215,56,26
"시흥시","여자인구수 (명)",239165,10640,13071,12472,11923,15529,16221,15758,20248,20291,21617,22476,18905,13978,8170,5813,4873,3919,2105,891,195,70
"군포시","총인구수 (명)",273791,8899,11731,12653,14001,17869,20363,18297,19961,20549,23971,24450,23752,20879,12480,8540,6584,4814,2718,980,222,78
"군포시","남자인구수 (명)",135834,4531,6016,6568,7185,9249,10710,9551,10299,10232,11692,11953,11591,10312,6138,4007,2776,1770,902,279,51,22
"군포시","여자인구수 (명)",137957,4368,5715,6085,6816,8620,9653,8746,9662,10317,12279,12497,12161,10567,6342,4533,3808,3044,1816,701,171,56
"의왕시","총인구수 (명)",163795,5888,7274,6968,7628,11223,12309,10845,12077,11497,13119,14642,14813,13232,8187,5304,3793,2712,1514,583,139,48
"의왕시","남자인구수 (명)",81470,3099,3718,3608,3916,5758,6605,5585,6200,5835,6317,6966,7208,6579,4167,2584,1685,1024,442,135,26,13
"의왕시","여자인구수 (명)",82325,2789,3556,3360,3712,5465,5704,5260,5877,5662,6802,7676,7605,6653,4020,2720,2108,1688,1072,448,113,35
"하남시","총인구수 (명)",293452,13270,16924,13735,11404,15407,21000,21783,28326,27529,23894,21204,20864,20539,14566,9961,6217,3750,1957,789,209,124
"하남시","남자인구수 (명)",147424,6873,8565,7009,5826,7825,10710,11103,14303,14368,12631,10631,10266,9904,7056,5111,2965,1481,543,170,51,33
"하남시","여자인구수 (명)",146028,6397,8359,6726,5578,7582,10290,10680,14023,13161,11263,10573,10598,10635,7510,4850,3252,2269,1414,619,158,91
"용인시","총인구수 (명)",1074176,40998,59773,61820,59345,70071,67691,61674,83629,95873,104142,91402,73670,60992,45272,37004,28620,18621,9185,3351,838,205
"용인시","남자인구수 (명)",532847,21015,30492,31698,30496,35957,35387,30737,41009,46852,51981,46229,37701,29968,20705,16684,13212,8174,3390,929,194,37
"용인시","여자인구수 (명)",541329,19983,29281,30122,28849,34114,32304,30937,42620,49021,52161,45173,35969,31024,24567,20320,15408,10447,5795,2422,644,168
"처인구","총인구수 (명)",257498,8917,12305,12366,12517,17352,17152,14707,19299,20876,22652,22249,21021,18506,12872,9048,6977,4796,2630,943,235,78
"처인구","남자인구수 (명)",131974,4574,6260,6400,6555,9227,9532,7928,10090,10964,11937,11445,10905,9482,6294,4368,3038,1852,849,210,51,13
"처인구","여자인구수 (명)",125524,4343,6045,5966,5962,8125,7620,6779,9209,9912,10715,10804,10116,9024,6578,4680,3939,2944,1781,733,184,65
"기흥구","총인구수 (명)",440835,17329,25470,26202,24630,29032,27749,24945,34581,40151,43732,37633,29100,23538,17629,14828,11450,7469,3616,1343,335,73
"기흥구","남자인구수 (명)",217663,8948,13010,13474,12641,14859,14516,12371,16793,19556,21580,18900,14769,11324,7902,6580,5267,3269,1411,401,75,17
"기흥구","여자인구수 (명)",223172,8381,12460,12728,11989,14173,13233,12574,17788,20595,22152,18733,14331,12214,9727,8248,6183,4200,2205,942,260,56
"수지구","총인구수 (명)",375843,14752,21998,23252,22198,23687,22790,22022,29749,34846,37758,31520,23549,18948,14771,13128,10193,6356,2939,1065,268,54
"수지구","남자인구수 (명)",183210,7493,11222,11824,11300,11871,11339,10438,14126,16332,18464,15884,12027,9162,6509,5736,4907,3053,1130,318,68,7
"수지구","여자인구수 (명)",192633,7259,10776,11428,10898,11816,11451,11584,15623,18514,19294,15636,11522,9786,8262,7392,5286,3303,1809,747,200,47
"파주시","총인구수 (명)",465617,18504,25810,25369,23693,26894,29982,29691,37344,38803,42037,38726,34126,29723,19695,15569,13212,9484,4684,1673,402,196
"파주시","남자인구수 (명)",236049,9502,13152,12927,12309,14383,15747,15845,19579,19850,21606,20411,17763,15027,9532,7083,5567,3644,1528,448,86,60
"파주시","여자인구수 (명)",229568,9002,12658,12442,11384,12511,14235,13846,17765,18953,20431,18315,16363,14696,10163,8486,7645,5840,3156,1225,316,136
"이천시","총인구수 (명)",218388,7949,10874,10880,11351,13604,16501,14274,16252,16967,17723,18039,17207,15633,10314,7223,5842,4401,2341,741,209,63
"이천시","남자인구수 (명)",112947,4120,5609,5626,5933,7430,9607,7657,8720,8653,9287,9328,8999,8064,5164,3493,2520,1729,750,183,56,19
"이천시","여자인구수 (명)",105441,3829,5265,5254,5418,6174,6894,6617,7532,8314,8436,8711,8208,7569,5150,3730,3322,2672,1591,558,153,44
"안성시","총인구수 (명)",187012,5624,8424,8875,9124,11386,11158,10072,13055,14395,15776,16040,15425,14814,10514,7557,6087,4959,2637,833,201,56
"안성시","남자인구수 (명)",96355,2911,4308,4580,4760,6034,6372,5553,7107,7695,8400,8561,8136,7522,5243,3650,2599,1885,819,165,43,12
"안성시","여자인구수 (명)",90657,2713,4116,4295,4364,5352,4786,4519,5948,6700,7376,7479,7289,7292,5271,3907,3488,3074,1818,668,158,44
"김포시","총인구수 (명)",473970,23727,31526,26365,21358,24406,27632,30412,45980,46910,41522,35092,31793,29123,20308,15075,10709,6921,3522,1246,270,73
"김포시","남자인구수 (명)",237507,12270,15891,13467,10843,12814,14082,14785,22783,24123,21883,17929,16231,14385,9679,7245,4778,2807,1133,296,64,19
"김포시","여자인구수 (명)",236463,11457,15635,12898,10515,11592,13550,15627,23197,22787,19639,17163,15562,14738,10629,7830,5931,4114,2389,950,206,54
"화성시","총인구수 (명)",855248,45396,59089,53715,43034,46676,57862,65336,85845,86924,77135,63252,52195,42609,27389,18755,13360,9490,4991,1693,386,116
"화성시","남자인구수 (명)",443841,23330,30086,27340,22106,24484,31996,34176,44475,46116,41402,34018,27952,22049,13638,9110,5903,3692,1505,346,81,36
"화성시","여자인구수 (명)",411407,22066,29003,26375,20928,22192,25866,31160,41370,40808,35733,29234,24243,20560,13751,9645,7457,5798,3486,1347,305,80
"광주시","총인구수 (명)",382054,15889,19301,17054,16565,21328,23892,24220,33624,33260,33563,32645,30889,28745,19402,12974,8995,5628,2711,1002,262,105
"광주시","남자인구수 (명)",195298,8096,9978,8658,8533,11303,12630,12566,17564,17638,17705,16729,15682,14428,9690,6371,4242,2316,861,231,50,27
"광주시","여자인구수 (명)",186756,7793,9323,8396,8032,10025,11262,11654,16060,15622,15858,15916,15207,14317,9712,6603,4753,3312,1850,771,212,78
"양주시","총인구수 (명)",230359,8398,11542,12034,12023,13908,13541,12148,15900,18076,21368,19851,18238,17087,11773,9055,7232,4761,2338,791,230,65
